# Tiempo_dias,Posicion_AU,Velocidad_kms,a_Psi,rho_dot,I_Ni
2.585919252585919139e+02,1.742649071942358630e+00,-4.066703323449137741e+01,-1.160544798157756279e-35,-1.160544798157756279e-35,1.060544798157756361e-15
2.589394950506061264e+02,1.734485120168491878e+00,-4.072494932518364408e+01,4.541336689219182682e-36,4.541336689219182682e-36,3.541336689219182594e-16
2.592870648426203957e+02,1.726309987009023938e+00,-4.078337571618776991e+01,4.263719698550962069e-36,4.263719698550962069e-36,3.263719698550961682e-16
2.596346346346346081e+02,1.718123549335329514e+00,-4.084232385026032119e+01,-1.124547711286572040e-35,-1.124547711286572040e-35,1.024547711286572056e-15
2.599822044266488774e+02,1.709925680522504265e+00,-4.090180553628808724e+01,1.390391839459505341e-35,1.390391839459505341e-35,1.290391839459505358e-15
2.603297742186630899e+02,1.701716250449364587e+00,-4.096183294928805196e+01,-1.111026617636340700e-35,-1.111026617636340700e-35,1.011026617636340803e-15
2.606773440106773592e+02,1.693495125498448495e+00,-4.102241863040737968e+01,4.161003828737492987e-36,4.161003828737492987e-36,3.161003828737493587e-16
2.610249138026915716e+02,1.685262168556015849e+00,-4.108357548692345063e+01,4.382085064801289801e-36,4.382085064801289801e-36,3.382085064801290178e-16
2.613724835947057841e+02,1.677017239012045247e+00,-4.114531679224383964e+01,-1.106191064392616744e-35,-1.106191064392616744e-35,1.006191064392616834e-15
2.617200533867200534e+02,1.668760192760238903e+00,-4.120765618590628776e+01,1.349017778066326513e-35,1.349017778066326513e-35,1.249017778066326534e-15
2.620676231787343227e+02,1.660490882198019547e+00,-4.127060767357875903e+01,-1.063038002446777765e-35,-1.063038002446777765e-35,9.630380024467778527e-16
2.624151929707485351e+02,1.652209156226531750e+00,-4.133418562705939792e+01,3.797769692425772641e-36,3.797769692425772641e-36,2.797769692425772585e-16
2.627627627627627476e+02,1.643914860250641041e+00,-4.139840478427654347e+01,4.488209113400446985e-36,4.488209113400446985e-36,3.488209113400446757e-16
2.631103325547770169e+02,1.635607836178931906e+00,-4.146328024928875777e+01,-1.087553430003830699e-35,-1.087553430003830699e-35,9.875534300038307257e-16
2.634579023467912293e+02,1.627287922423713784e+00,-4.152882749228476200e+01,1.308409536763987493e-35,1.308409536763987493e-35,1.208409536763987580e-15
2.638054721388054986e+02,1.618954953901014626e+00,-4.159506234958347903e+01,-1.016548391583889123e-35,-1.016548391583889123e-35,9.165483915838890931e-16
2.641530419308197111e+02,1.610608762030585339e+00,-4.166200102363404767e+01,3.451080725000175483e-36,3.451080725000175483e-36,2.451080725000175571e-16
2.645006117228339235e+02,1.602249174735898007e+00,-4.172966008301577290e+01,4.582675651900289717e-36,4.582675651900289717e-36,3.582675651900289958e-16
2.648481815148481928e+02,1.593876016444143229e+00,-4.179805646243818273e+01,-1.068673959799338014e-35,-1.068673959799338014e-35,9.686739597993381393e-16
2.651957513068624053e+02,1.585489108086235666e+00,-4.186720746274097138e+01,1.268572021485251991e-35,1.268572021485251991e-35,1.168572021485251935e-15
2.655433210988766746e+02,1.577088267096810936e+00,-4.193713075089405606e+01,-9.715271750599715935e-36,-9.715271750599715935e-36,8.715271750599716708e-16
2.658908908908908870e+02,1.568673307414225393e+00,-4.200784435999754152e+01,3.120395449542842840e-36,3.120395449542842840e-36,2.120395449542843009e-16
2.662384606829050995e+02,1.560244039480557010e+00,-4.207936668928169865e+01,4.666048693016329363e-36,4.666048693016329363e-36,3.666048693016329205e-16
2.665860304749193688e+02,1.551800270241602719e+00,-4.215171650410703563e+01,-1.049589817776775592e-35,-1.049589817776775592e-35,9.495898177767755438e-16
2.669336002669335812e+02,1.543341803146884184e+00,-4.222491293596423390e+01,1.229508912036152136e-35,1.229508912036152136e-35,1.129508912036152239e-15
2.672811700589478505e+02,1.534868438149641579e+00,-4.229897548247416950e+01,-9.279437341428320838e-36,-9.279437341428320838e-36,8.279437341428321393e-16
2.676287398509620630e+02,1.526379971706838257e+00,-4.237392400738791309e+01,2.805184424168384979e-36,2.805184424168384979e-36,1.805184424168385123e-16
2.679763096429762754e+02,1.517876196779158970e+00,-4.244977874058672995e+01,4.738872919811963142e-36,4.738872919811963142e-36,3.738872919811962990e-16
2.683238794349905447e+02,1.509356902831005875e+00,-4.252656027808210126e+01,-1.030336250770899176e-35,-1.030336250770899176e-35,9.303362507708992638e-16
2.686714492270047572e+02,1.500821875830507190e+00,-4.260428958201567440e+01,1.191222729058578500e-35,1.191222729058578500e-35,1.091222729058578633e-15
2.690190190190190265e+02,1.492270898249509425e+00,-4.268298798065930555e+01,-8.857674792619210827e-36,-8.857674792619210827e-36,7.857674792619211347e-16
2.693665888110332958e+02,1.483703749063582045e+00,-4.276267716841505262e+01,2.504930186591589629e-36,2.504930186591589629e-36,1.504930186591589736e-16
2.697141586030474514e+02,1.475120203752015025e+00,-4.284337920581513259e+01,4.801674147420711323e-36,4.801674147420711323e-36,3.801674147420711243e-16
2.700617283950617207e+02,1.466520034297818631e+00,-4.292511651952200680e+01,-1.010946657204301742e-35,-1.010946657204301742e-35,9.109466572043017529e-16
2.704092981870759331e+02,1.457903009187725196e+00,-4.300791190232830274e+01,1.153714898504742269e-35,1.153714898504742269e-35,1.053714898504742379e-15
2.707568679790902024e+02,1.449268893412189119e+00,-4.309178851315685677e+01,-8.449678856651507701e-36,-8.449678856651507701e-36,7.449678856651507918e-16
2.711044377711044717e+02,1.440617448465384420e+00,-4.317676987706067848e+01,2.219127187254845255e-36,2.219127187254845255e-36,1.219127187254845416e-16
2.714520075631186273e+02,1.431948432345208744e+00,-4.326287988522298633e+01,4.854959780863984193e-36,4.854959780863984193e-36,3.854959780863984592e-16
2.717995773551328966e+02,1.423261599553277357e+00,-4.335014279495721468e+01,-9.914526540846826512e-36,-9.914526540846826512e-36,8.914526540846827543e-16
2.721471471471471659e+02,1.414556701094929592e+00,-4.343858322970694985e+01,1.116985813690206540e-35,1.116985813690206540e-35,1.016985813690206660e-15
2.724947169391613784e+02,1.405833484479225071e+00,-4.352822617904600833e+01,-8.055145269192833918e-36,-8.055145269192833918e-36,7.055145269192834696e-16
2.728422867311756477e+02,1.397091693718944816e+00,-4.361909699867837986e+01,1.947281711844534755e-36,1.947281711844534755e-36,9.472817118445348273e-17
2.731898565231898033e+02,1.388331069330592804e+00,-4.371122141043824882e+01,4.899219268665009082e-36,4.899219268665009082e-36,3.899219268665009424e-16
2.735374263152040726e+02,1.379551348334389749e+00,-4.380462550229002971e+01,-9.718841422709960863e-36,-9.718841422709960863e-36,8.718841422709961673e-16
2.738849961072183419e+02,1.370752264254281316e+00,-4.389933572832829611e+01,1.081034894990737471e-35,1.081034894990737471e-35,9.810348949907375842e-16
2.742325658992325543e+02,1.361933547117933685e+00,-4.399537890877781621e+01,-7.673771063366238625e-36,-7.673771063366238625e-36,6.673771063366238674e-16
2.745801356912468236e+02,1.353094923456734211e+00,-4.409278222999356700e+01,1.688911793877199183e-36,1.688911793877199183e-36,6.889117938771991952e-17
2.749277054832610361e+02,1.344236116305790762e+00,-4.419157324446071300e+01,4.934924551949119981e-36,4.934924551949119981e-36,3.934924551949120601e-16
2.752752752752752485e+02,1.335356845203934606e+00,-4.429177987079461332e+01,-9.522693700294225816e-36,-9.522693700294225816e-36,8.522693700294225962e-16
2.756228450672895178e+02,1.326456826193713745e+00,-4.439343039374085009e+01,1.045860647247541673e-35,1.045860647247541673e-35,9.458606472475416653e-16
2.759704148593037303e+02,1.317535771821402246e+00,-4.449655346417515744e+01,-7.305254864112367344e-36,-7.305254864112367344e-36,6.305254864112367955e-16
2.763179846513179996e+02,1.308593391136992690e+00,-4.460117809910348541e+01,1.443547118050896979e-36,1.443547118050896979e-36,4.435471180508970249e-17
2.766655544433322120e+02,1.299629389694200166e+00,-4.470733368166197153e+01,4.962530508715147777e-36,4.962530508715147777e-36,3.962530508715147659e-16
2.770131242353464245e+02,1.290643469550460942e+00,-4.481504996111695505e+01,-9.326349949010887161e-36,-9.326349949010887161e-36,8.326349949010887452e-16
2.773606940273606938e+02,1.281635329266930690e+00,-4.492435705286497694e+01,1.011460714943896921e-35,1.011460714943896921e-35,9.114607149438968960e-16
2.777082638193749062e+02,1.272604663908488032e+00,-4.503528543843277276e+01,-6.949297163427553814e-36,-6.949297163427553814e-36,5.949297163427553869e-16
2.780558336113891755e+02,1.263551165043732771e+00,-4.514786596547724429e+01,1.210728914989775066e-36,1.210728914989775066e-36,2.107289149897751155e-17
2.784034034034034448e+02,1.254474520744985666e+00,-4.526212984778551629e+01,4.982475393106258832e-36,4.982475393106258832e-36,3.982475393106258558e-16
2.787509731954176004e+02,1.245374415588289319e+00,-4.537810866527489395e+01,-9.130061439056553451e-36,-9.130061439056553451e-36,8.130061439056553473e-16
2.790985429874318697e+02,1.236250530653405733e+00,-4.549583436399289837e+01,9.778319352169001238e-36,9.778319352169001238e-36,8.778319352169001204e-16
2.794461127794460822e+02,1.227102543523819422e+00,-4.561533925611723106e+01,-6.605600577307639210e-36,-6.605600577307639210e-36,5.605600577307639728e-16
2.797936825714603515e+02,1.217930128286736746e+00,-4.573665601995578811e+01,9.900098480818495347e-37,9.900098480818495347e-37,0.000000000000000000e+00
2.801412523634746208e+02,1.208732955533084352e+00,-4.585981769994665314e+01,4.995181269287730344e-36,4.995181269287730344e-36,3.995181269287730720e-16
2.804888221554887764e+02,1.199510692357511177e+00,-4.598485770665809724e+01,-8.934064721012667223e-36,-8.934064721012667223e-36,7.934064721012667574e-16
2.808363919475030457e+02,1.190263002358384670e+00,-4.611180981678865010e+01,9.449703887642699448e-36,9.449703887642699448e-36,8.449703887642700314e-16
2.811839617395173150e+02,1.180989545637796345e+00,-4.624070817316695781e+01,-6.273870085083081575e-36,-6.273870085083081575e-36,5.273870085083082268e-16
2.815315315315315274e+02,1.171689978801558452e+00,-4.637158728475189662e+01,7.809538929161148523e-37,7.809538929161148523e-37,0.000000000000000000e+00
2.818791013235457967e+02,1.162363954959203749e+00,-4.650448202663253028e+01,5.001054439862711201e-36,5.001054439862711201e-36,4.001054439862711768e-16
2.822266711155600092e+02,1.153011123723987730e+00,-4.663942764002811003e+01,-8.738582195292587701e-36,-8.738582195292587701e-36,7.738582195292588326e-16
2.825742409075742216e+02,1.143631131212883512e+00,-4.677645973228813148e+01,9.128714487078762710e-36,9.128714487078762710e-36,8.128714487078762758e-16
2.829218106995884909e+02,1.134223620046588943e+00,-4.691561427689221375e+01,-5.953813251929950199e-36,-5.953813251929950199e-36,4.953813251929949520e-16
2.832693804916027034e+02,1.124788229349522606e+00,-4.705692761345021324e+01,5.831362099666100776e-37,5.831362099666100776e-37,0.000000000000000000e+00
2.836169502836169727e+02,1.115324594749822928e+00,-4.720043644770215963e+01,5.000485868534130463e-36,5.000485868534130463e-36,4.000485868534130879e-16
2.839645200756311851e+02,1.105832348379352181e+00,-4.734617785151829850e+01,-8.543822665652448900e-36,-8.543822665652448900e-36,7.543822665652449199e-16
2.843120898676453976e+02,1.096311118873689372e+00,-4.749418926289907006e+01,8.815298274730031442e-36,8.815298274730031442e-36,7.815298274730031408e-16
2.846596596596596669e+02,1.086760531372138683e+00,-4.764450848597509491e+01,-5.645140435246131032e-36,-5.645140435246131032e-36,4.645140435246130620e-16
2.850072294516738793e+02,1.077180207517724364e+00,-4.779717369100719537e+01,3.961430110448418665e-37,3.961430110448418665e-37,0.000000000000000000e+00
2.853547992436881486e+02,1.067569735604005698e+00,-4.795223007042091012e+01,4.993851596860921739e-36,4.993851596860921739e-36,3.993851596860922296e-16
2.857023690357023611e+02,1.057925227625214459e+00,-4.811049610616914407e+01,-8.349981877031324266e-36,-8.349981877031324266e-36,7.349981877031325142e-16
2.860499388277165735e+02,1.048244428910663162e+00,-4.827242270265879398e+01,8.509396217418438247e-36,8.509396217418438247e-36,7.509396217418438287e-16
2.863975086197308428e+02,1.038527649351973725e+00,-4.843789150768019880e+01,-5.347564975584756641e-36,-5.347564975584756641e-36,4.347564975584757225e-16
2.867450784117450553e+02,1.028775113148067577e+00,-4.860680701648766444e+01,2.195714200512636596e-37,2.195714200512636596e-37,0.000000000000000000e+00
2.870926482037593246e+02,1.018986958805166543e+00,-4.877909657179936431e+01,4.981513154936599119e-36,4.981513154936599119e-36,3.981513154936599652e-16
2.874402179957735370e+02,1.009163239136795287e+00,-4.895471036379743168e+01,-8.157243037974601157e-36,-8.157243037974601157e-36,7.157243037974601759e-16
2.877877877877877495e+02,9.993039212637737645e-01,-4.913362143012790995e+01,8.210943555387202280e-36,8.210943555387202280e-36,7.210943555387202647e-16
2.881353575798020188e+02,9.894088866142275451e-01,-4.931582565590075973e+01,-5.060803372815243566e-36,-5.060803372815243566e-36,4.060803372815244024e-16
2.884829273718162881e+02,9.794779309235812637e-01,-4.950134177368983757e+01,5.302932853184101486e-38,5.302932853184101486e-38,0.000000000000000000e+00
2.888304971638305005e+02,9.695107642345599519e-01,-4.969021136353294565e+01,4.963817965862504668e-36,4.963817965862504668e-36,3.963817965862504481e-16
2.891780669558447698e+02,9.595070108971898160e-01,-4.988249885293177499e+01,-7.965777327910382108e-36,-7.965777327910382108e-36,6.965777327910382845e-16
2.895256367478589254e+02,9.494662095687982362e-01,-5.007829151685195512e+01,7.919870215026370750e-36,7.919870215026370750e-36,6.919870215026371157e-16
2.898732065398731947e+02,9.393878132140101034e-01,-5.027769947772304704e+01,-4.784575448139599787e-36,-4.784575448139599787e-36,3.784575448139600128e-16
2.902207763318874640e+02,9.292711891047541473e-01,-5.048085570543850764e+01,-1.038647535043132035e-37,-1.038647535043132035e-37,0.000000000000000000e+00
2.905683461239016765e+02,9.191156188202591615e-01,-5.068791601735571106e+01,4.941099743835154845e-36,4.941099743835154845e-36,3.941099743835154706e-16
2.909159159159159458e+02,9.089202982470541148e-01,-5.089905907829594867e+01,-7.775744389516591125e-36,-7.775744389516591125e-36,6.775744389516591491e-16
2.912634857079301582e+02,8.986843375789697053e-01,-5.111448640054441483e+01,7.636101204041352602e-36,7.636101204041352602e-36,6.636101204041353425e-16
2.916110554999443707e+02,8.884067613171339195e-01,-5.133442234385029934e+01,-4.518604492636924264e-36,-4.518604492636924264e-36,3.518604492636924463e-16
2.919586252919586400e+02,8.780865082699789159e-01,-5.155911411542660971e+01,-2.514818509907196175e-37,-2.514818509907196175e-37,0.000000000000000000e+00
2.923061950839728524e+02,8.677224315532362509e-01,-5.178883176995032755e+01,4.913678885798274451e-36,4.913678885798274451e-36,3.913678885798274903e-16
2.926537648759871217e+02,8.573132985899384328e-01,-5.202386820956233038e+01,-7.587292806490283746e-36,-7.587292806490283746e-36,6.587292806490283959e-16
2.930013346680013342e+02,8.468577911104193667e-01,-5.226453918386739872e+01,7.359556989583187882e-36,7.359556989583187882e-36,6.359556989583188076e-16
2.933489044600155466e+02,8.363545051523100238e-01,-5.251118328993430850e+01,-4.262617402879203678e-36,-4.262617402879203678e-36,3.262617402879203590e-16
2.936964742520298159e+02,8.258019510605457691e-01,-5.276416197229566762e+01,-3.901826810753982695e-37,-3.901826810753982695e-37,0.000000000000000000e+00
2.940440440440440284e+02,8.151985534873616990e-01,-5.302385952294803673e+01,4.881862856508276345e-36,4.881862856508276345e-36,3.881862856508275832e-16
2.943916138360582977e+02,8.045426513922928624e-01,-5.329068308135187948e+01,-7.400560566944088680e-36,-7.400560566944088680e-36,6.400560566944089438e-16
2.947391836280725101e+02,7.938324980421769261e-01,-5.356506263443157678e+01,7.090153859888428152e-36,7.090153859888428152e-36,6.090153859888428901e-16
2.950867534200867226e+02,7.830662610111477351e-01,-5.384745101657548361e+01,-4.016344804252056072e-36,-4.016344804252056072e-36,3.016344804252055579e-16
2.954343232121009919e+02,7.722420221806441942e-01,-5.413832390963580110e+01,-5.203178137848803307e-37,-5.203178137848803307e-37,0.000000000000000000e+00
2.957818930041152043e+02,7.613577777394040513e-01,-5.443817984292866896e+01,4.845946566946229538e-36,4.845946566946229538e-36,3.845946566946230130e-16
2.961294627961294736e+02,7.504114381834660064e-01,-5.474754019323417253e+01,-7.215675512727597879e-36,-7.215675512727597879e-36,6.215675512727598281e-16
2.964770325881436861e+02,7.394008283161705997e-01,-5.506694918479622203e+01,6.827804269941951108e-36,6.827804269941951108e-36,5.827804269941951055e-16
2.968246023801578986e+02,7.283236872481551050e-01,-5.539697388932281541e+01,-3.779521162528614795e-36,-3.779521162528614795e-36,2.779521162528614686e-16
2.971721721721721678e+02,7.171776683973613009e-01,-5.573820422598571156e+01,-6.422278357091927227e-37,-6.422278357091927227e-37,0.000000000000000000e+00
2.975197419641864371e+02,7.059603394890304751e-01,-5.609125296142066475e+01,4.806212745998933069e-36,4.806212745998933069e-36,3.806212745998933257e-16
2.978673117562006496e+02,6.946691825557044231e-01,-5.645675570972731805e+01,-7.032755774937343848e-36,-7.032755774937343848e-36,6.032755774937343942e-16
2.982148815482148621e+02,6.833015939372267811e-01,-5.683537093246918914e+01,6.572417171674276574e-36,6.572417171674276574e-36,5.572417171674277253e-16
2.985624513402291313e+02,6.718548842807380295e-01,-5.722777993867386215e+01,-3.551884884251083258e-36,-3.551884884251083258e-36,2.551884884251083138e-16
2.989100211322433438e+02,6.603262785406832647e-01,-5.763468688483268920e+01,-7.562435163250716860e-37,-7.562435163250716860e-37,0.000000000000000000e+00
2.992575909242576131e+02,6.487129159788067589e-01,-5.805681877490101073e+01,4.762932305345268734e-36,4.762932305345268734e-36,3.762932305345268315e-16
2.996051607162718255e+02,6.370118501641535147e-01,-5.849492546029804174e+01,-6.851910195889564488e-36,-6.851910195889564488e-36,5.851910195889564947e-16
2.999527305082860380e+02,6.252200489730705968e-01,-5.894977963990690739e+01,6.323898329184027302e-36,6.323898329184027302e-36,5.323898329184027421e-16
3.003003003003003073e+02,6.133343945892013593e-01,-5.942217686007477795e+01,-3.333178406433132679e-36,-3.333178406433132679e-36,2.333178406433132650e-16
3.006478700923145198e+02,6.013516835034941055e-01,-5.991293551461260591e+01,-8.626859766198274591e-37,-8.626859766198274591e-37,0.000000000000000000e+00
3.009954398843287890e+02,5.892686265141967583e-01,-6.042289684479529654e+01,4.716364697512580238e-36,4.716364697512580238e-36,3.716364697512580603e-16
3.013430096763430015e+02,5.770818487268567498e-01,-6.095292493936167233e+01,-6.673238737833637451e-36,-6.673238737833637451e-36,5.673238737833637966e-16
3.016905794683572140e+02,5.647878895543251287e-01,-6.150390673451441614e+01,6.082150619492793236e-36,6.082150619492793236e-36,5.082150619492793445e-16
3.020381492603714833e+02,5.523832027167480119e-01,-6.207675201392031994e+01,-3.123148276137885813e-36,-3.123148276137885813e-36,2.123148276137885867e-16
3.023857190523856957e+02,5.398553676110090516e-01,-6.267732693898751961e+01,-9.618668596284121068e-37,-9.618668596284121068e-37,0.000000000000000000e+00
3.027332888443999650e+02,5.271926375964486322e-01,-6.331109115542817278e+01,4.666758267028729778e-36,4.666758267028729778e-36,3.666758267028730023e-16
3.030808586364141775e+02,5.143963472447853347e-01,-6.397632855842143584e+01,-6.496832878670714228e-36,-6.496832878670714228e-36,5.496832878670714645e-16
3.034284284284283899e+02,5.014658236834389493e-01,-6.467269908068099937e+01,5.847074319283116252e-36,5.847074319283116252e-36,4.847074319283116246e-16
3.037759982204426592e+02,4.883983034530759992e-01,-6.540128553231444641e+01,-2.921545220369536763e-36,-2.921545220369536763e-36,1.921545220369536870e-16
3.041235680124568717e+02,4.751889325076196213e-01,-6.616459360082269825e+01,-1.054088502627267458e-36,-1.054088502627267458e-36,5.408850262726751330e-18
3.044711378044711410e+02,4.618307662142429049e-01,-6.696655185110043362e+01,4.614350594690542011e-36,4.614350594690542011e-36,3.614350594690542234e-16
3.048187075964854102e+02,4.483147693533706124e-01,-6.781251172543591110e+01,-6.322775994965056585e-36,-6.322775994965056585e-36,5.322775994965056633e-16
3.051662773884996227e+02,4.346298161186794573e-01,-6.870924754351104013e+01,5.618567378104056689e-36,5.618567378104056689e-36,4.618567378104055945e-16
3.055138471805138352e+02,4.207626901170991585e-01,-6.966495650240121051e+01,-2.728124206799043957e-36,-2.728124206799043957e-36,1.728124206799043983e-16
3.058614169725280476e+02,4.066980843688064451e-01,-7.068925867657584661e+01,-1.139644110631124205e-36,-1.139644110631124205e-36,1.396441106311242714e-17
3.062089867645423169e+02,3.924186013072344381e-01,-7.179319701789758312e+01,4.559368834894394295e-36,4.559368834894394295e-36,3.559368834894394801e-16
3.065565565565565862e+02,3.779047527790665439e-01,-7.298923735562286197e+01,-6.151143732511513716e-36,-6.151143732511513716e-36,5.151143732511513858e-16
3.069041263485707987e+02,3.631349600442376202e-01,-7.429126839640167645e+01,5.396525678500252521e-36,5.396525678500252521e-36,4.396525678500253107e-16
3.072516961405850111e+02,3.480855537759363627e-01,-7.571460172427752866e+01,-2.542644495767872564e-36,-2.542644495767872564e-36,1.542644495767872705e-16
3.075992659325992804e+02,3.327307740605974229e-01,-7.727597180068802629e+01,-1.218817930923877135e-36,-1.218817930923877135e-36,2.188179309238771812e-17
3.079468357246134929e+02,3.170427703979125655e-01,-7.899353596446393055e+01,4.502030046035588352e-36,4.502030046035588352e-36,3.502030046035587924e-16
3.082944055166277622e+02,3.009916017008235634e-01,-8.088687443182976722e+01,-5.982004364736294474e-36,-5.982004364736294474e-36,4.982004364736294548e-16
3.086419753086419746e+02,2.845448504238066167e-01,-8.297762858728681579e+01,5.180843283490217868e-36,5.180843283490217868e-36,4.180843283490217466e-16
3.089895451006561871e+02,2.676406652639284900e-01,-8.533518046682240765e+01,-2.364869684017497156e-36,-2.364869684017497156e-36,1.364869684017497149e-16
3.093371148926704564e+02,2.502387203638190005e-01,-8.799769895706592138e+01,-1.291885428344577693e-36,-1.291885428344577693e-36,2.918854283445777377e-17
3.096846846846846688e+02,2.322863158096179770e-01,-9.102985831752934587e+01,4.442541513972996677e-36,4.442541513972996677e-36,3.442541513972997221e-16
3.100322544766989381e+02,2.136867194537731551e-01,-9.457503312646903737e+01,-5.815419139201933401e-36,-5.815419139201933401e-36,4.815419139201933697e-16
3.103798242687131506e+02,1.942991669150417322e-01,-9.885529828088542104e+01,4.971412671857095021e-36,4.971412671857095021e-36,3.971412671857094820e-16
3.107273940607273630e+02,1.739388615784932812e-01,-1.041714289965223372e+02,-2.194567740576145403e-36,-2.194567740576145403e-36,1.194567740576145465e-16
3.110749638527416323e+02,1.523718033578487507e-01,-1.109247347788383706e+02,-1.359113461086303369e-36,-1.359113461086303369e-36,3.591134610863034363e-17
3.114225336447558448e+02,1.292478393395464775e-01,-1.199301592166965378e+02,4.381101068578890458e-36,4.381101068578890458e-36,3.381101068578890805e-16
3.117701034367701141e+02,1.039559737497608716e-01,-1.331307362333959929e+02,-5.651442612488377638e-36,-5.651442612488377638e-36,4.651442612488377347e-16
3.121176732287843265e+02,7.520069712020673036e-02,-1.557501948192765724e+02,4.768124961647057651e-36,4.768124961647057651e-36,3.768124961647057928e-16
3.124652430207985390e+02,3.935416944363227809e-02,-2.138421575992535679e+02,-2.031511035201733359e-36,-2.031511035201733359e-36,1.031511035201733460e-16
